Date	Array	Tree	Height	Temp	Time	Real_time	file_name	Treatment	surf_temp	temp_10cm	vwc	pcpn	amb_P	air_temp_bot	RH_bot	vol	area	AtmPress
25/06/2021	6	5844	70	12	09:10:10	10:00:10	micro_2021-06-25_f0000.txt	eCO2	12.18	12.14	7.62	0	1002.96	12.68	90.89	0.0042535	0.02835	100.296
25/06/2021	6	3752	70	11.9	09:18:50	10:08:50	micro_2021-06-25_f0000.txt	eCO2	12.18	12.14	7.62	0	1002.96	12.68	90.89	0.0042535	0.02835	100.296
25/06/2021	6	3750	70	11.8	09:27:00	10:17:00	micro_2021-06-25_f0000.txt	eCO2	12.18	12.14	7.62	0	1002.96	12.68	90.89	0.0042535	0.02835	100.296
25/06/2021	6	5850	70	12.2	11:59:30	12:49:30	micro_2021-06-25_f0001.txt	eCO2	12.55	12.09	7.62	0	1002.5	13.84	85.01	0.0042535	0.02835	100.25
25/06/2021	5	6387	70	12	12:13:00	13:03:00	micro_2021-06-25_f0001.txt	aCO2	12.41	11.86	12.04	0	1002.81	13.85	84.74	0.0042535	0.02835	100.281
25/06/2021	5	6384	70	12.2	12:20:30	13:10:30	micro_2021-06-25_f0001.txt	aCO2	12.41	11.86	12.04	0	1002.81	13.85	84.74	0.0042535	0.02835	100.281
25/06/2021	5	6382	70	12.3	12:27:30	13:17:30	micro_2021-06-25_f0001.txt	aCO2	12.41	11.86	12.04	0	1002.81	13.85	84.74	0.0042535	0.02835	100.281
25/06/2021	5	6406	70	12.3	12:34:20	13:24:20	micro_2021-06-25_f0001.txt	aCO2	12.41	11.86	12.04	0	1002.81	13.85	84.74	0.0042535	0.02835	100.281
25/06/2021	5	6373	70	12.3	12:41:30	13:31:30	micro_2021-06-25_f0001.txt	aCO2	12.41	11.86	12.04	0	1002.81	13.85	84.74	0.0042535	0.02835	100.281
25/06/2021	1	8433	70	12.3	12:50:40	13:40:40	micro_2021-06-25_f0001.txt	eCO2	12.51	11.81	13.12	0	1002.81	13.85	84.74	0.0042535	0.02835	100.281
25/06/2021	1	8468	70	12.2	12:58:00	13:48:00	micro_2021-06-25_f0001.txt	eCO2	12.51	11.81	13.12	0	1002.81	13.85	84.74	0.0042535	0.02835	100.281
25/06/2021	1	8445	70	12.4	13:05:00	13:55:00	micro_2021-06-25_f0001.txt	eCO2	12.51	11.81	13.12	0	1002.81	13.85	84.74	0.0042535	0.02835	100.281
25/06/2021	1	8446	70	12.1	13:12:15	14:02:15	micro_2021-06-25_f0001.txt	eCO2	12.68	11.8	13.1	0	1002.56	14.47	80.87	0.0042535	0.02835	100.256
25/06/2021	1	8437	70	12.1	13:19:40	14:09:40	micro_2021-06-25_f0001.txt	eCO2	12.68	11.8	13.1	0	1002.56	14.47	80.87	0.0042535	0.02835	100.256
25/06/2021	3	8357	70	12.4	13:28:30	14:18:30	micro_2021-06-25_f0001.txt	aCO2	12.44	11.7	8.23	0	1002.56	14.47	80.87	0.0042535	0.02835	100.256
25/06/2021	3	9301	70	11.8	13:35:20	14:25:20	micro_2021-06-25_f0001.txt	aCO2	12.44	11.7	8.23	0	1002.56	14.47	80.87	0.0042535	0.02835	100.256
25/06/2021	3	8351	70	12.2	13:42:15	14:32:15	micro_2021-06-25_f0001.txt	aCO2	12.44	11.7	8.23	0	1002.56	14.47	80.87	0.0042535	0.02835	100.256
25/06/2021	3	8345	70	12.5	13:49:25	14:39:25	micro_2021-06-25_f0001.txt	aCO2	12.44	11.7	8.23	0	1002.56	14.47	80.87	0.0042535	0.02835	100.256
25/06/2021	3	8300	70	12.5	13:56:45	14:46:45	micro_2021-06-25_f0001.txt	aCO2	12.44	11.7	8.23	0	1002.56	14.47	80.87	0.0042535	0.02835	100.256
25/06/2021	2	8749	70	12.2	14:05:40	14:55:40	micro_2021-06-25_f0001.txt	aCO2	12.47	11.7	13.75	0	1002.56	14.47	80.87	0.0042535	0.02835	100.256
25/06/2021	2	8668	70	12.1	14:13:05	15:03:05	micro_2021-06-25_f0001.txt	aCO2	12.58	11.7	13.73	0	1002.5	14.45	82.19	0.0042535	0.02835	100.25
25/06/2021	2	8673	70	12.6	14:20:55	15:10:55	micro_2021-06-25_f0001.txt	aCO2	12.58	11.7	13.73	0	1002.5	14.45	82.19	0.0042535	0.02835	100.25
25/06/2021	2	8676	70	12	14:28:00	15:18:00	micro_2021-06-25_f0001.txt	aCO2	12.58	11.7	13.73	0	1002.5	14.45	82.19	0.0042535	0.02835	100.25
25/06/2021	2	8689	70	12.4	14:35:25	15:25:25	micro_2021-06-25_f0001.txt	aCO2	12.58	11.7	13.73	0	1002.5	14.45	82.19	0.0042535	0.02835	100.25
25/06/2021	4	6574	70	12	14:44:50	15:34:50	micro_2021-06-25_f0001.txt	eCO2	12.57	11.86	11.7	0	1002.5	14.45	82.19	0.0042535	0.02835	100.25
25/06/2021	4	6580	70	12	15:02:00	15:52:00	micro_2021-06-25_f0002.txt	eCO2	12.57	11.86	11.7	0	1002.5	14.45	82.19	0.0042535	0.02835	100.25
25/06/2021	4	6518	70	11.9	15:09:45	15:59:45	micro_2021-06-25_f0002.txt	eCO2	12.57	11.86	11.7	0	1002.5	14.45	82.19	0.0042535	0.02835	100.25
25/06/2021	4	6516	70	12.2	15:16:40	16:06:40	micro_2021-06-25_f0002.txt	eCO2	12.55	11.86	11.79	4.79	1002.34	13.45	91.86	0.0042535	0.02835	100.234
25/06/2021	4	6622	70	11.9	15:23:50	16:13:50	micro_2021-06-25_f0002.txt	eCO2	12.55	11.86	11.79	4.79	1002.34	13.45	91.86	0.0042535	0.02835	100.234
19/07/2021	6	5846	30	17.2	08:26:10	09:15:10	micro_2021-07-19_f0000.txt	eCO2	15.96	15.14	10.23	0	1008.94	19.97	83.08	0.002043	0.03178	100.894
19/07/2021	6	5846	70	17.9	08:34:16	09:23:16	micro_2021-07-19_f0000.txt	eCO2	15.96	15.14	10.23	0	1008.94	19.97	83.08	0.0042535	0.02835	100.894
19/07/2021	6	5846	150	17.8	08:41:50	09:30:50	micro_2021-07-19_f0000.txt	eCO2	15.96	15.14	10.23	0	1008.94	19.97	83.08	0.002043	0.03178	100.894
19/07/2021	6	5846	250	18.8	08:52:50	09:41:50	micro_2021-07-19_f0000.txt	eCO2	15.96	15.14	10.23	0	1008.94	19.97	83.08	0.002043	0.03178	100.894
19/07/2021	6	5846	400	18.6	09:00:55	09:49:55	micro_2021-07-19_f0000.txt	eCO2	15.96	15.14	10.23	0	1008.94	19.97	83.08	0.002043	0.03178	100.894
19/07/2021	6	5850	30	17.4	09:10:20	09:59:20	micro_2021-07-19_f0000.txt	eCO2	15.96	15.14	10.23	0	1008.94	19.97	83.08	0.002043	0.03178	100.894
19/07/2021	6	5850	70	18.5	09:18:25	10:07:25	micro_2021-07-19_f0000.txt	eCO2	16.58	15.11	10.2	0	1008.62	22.6	72.48	0.0042535	0.02835	100.862
19/07/2021	6	5850	150	18.9	09:26:35	10:15:35	micro_2021-07-19_f0000.txt	eCO2	16.58	15.11	10.2	0	1008.62	22.6	72.48	0.002043	0.03178	100.862
19/07/2021	6	5850	250	19.3	09:37:30	10:26:30	micro_2021-07-19_f0000.txt	eCO2	16.58	15.11	10.2	0	1008.62	22.6	72.48	0.002043	0.03178	100.862
19/07/2021	6	5850	400	20.4	09:46:55	10:35:55	micro_2021-07-19_f0000.txt	eCO2	16.58	15.11	10.2	0	1008.62	22.6	72.48	0.002043	0.03178	100.862
19/07/2021	6	3752	30	17.8	10:05:15	10:54:15	micro_2021-07-19_f0000.txt	eCO2	16.58	15.11	10.2	0	1008.62	22.6	72.48	0.002043	0.03178	100.862
19/07/2021	6	3752	70	17.2	09:55:45	10:44:45	micro_2021-07-19_f0000.txt	eCO2	16.58	15.11	10.2	0	1008.62	22.6	72.48	0.0042535	0.02835	100.862
19/07/2021	6	3752	150	19	10:16:00	11:05:00	micro_2021-07-19_f0000.txt	eCO2	17.29	15.14	10.19	0	1008.62	24.42	67.31	0.002043	0.03178	100.862
19/07/2021	6	3752	250	19.2	10:26:10	11:15:10	micro_2021-07-19_f0000.txt	eCO2	17.29	15.14	10.19	0	1008.62	24.42	67.31	0.002043	0.03178	100.862
19/07/2021	6	3752	400	20.3	10:36:30	11:25:30	micro_2021-07-19_f0000.txt	eCO2	17.29	15.14	10.19	0	1008.62	24.42	67.31	0.002043	0.03178	100.862
19/07/2021	6	3750	70	19.9	10:46:00	11:35:00	micro_2021-07-19_f0000.txt	eCO2	17.29	15.14	10.19	0	1008.62	24.42	67.31	0.0042535	0.02835	100.862
19/07/2021	6	5844	70	23.2	10:54:50	11:43:50	micro_2021-07-19_f0000.txt	eCO2	17.29	15.14	10.19	0	1008.62	24.42	67.31	0.0042535	0.02835	100.862
19/07/2021	5	6373	30	20.7	11:24:55	12:13:55	micro_2021-07-19_f0000.txt	aCO2	18.25	15.26	14.73	0	1008.34	25.37	64.12	0.002043	0.03178	100.834
19/07/2021	5	6373	70	19.2	11:07:15	11:56:15	micro_2021-07-19_f0000.txt	aCO2	17.63	15.14	14.8	0	1008.62	24.42	67.31	0.0042535	0.02835	100.862
19/07/2021	5	6373	150	20.8	11:36:40	12:25:40	micro_2021-07-19_f0000.txt	aCO2	18.25	15.26	14.73	0	1008.34	25.37	64.12	0.002043	0.03178	100.834
19/07/2021	5	6373	250	21.4	11:50:30	12:39:30	micro_2021-07-19_f0000.txt	aCO2	18.25	15.26	14.73	0	1008.34	25.37	64.12	0.002043	0.03178	100.834
19/07/2021	5	6373	400	21.8	12:02:20	12:51:20	micro_2021-07-19_f0000.txt	aCO2	18.25	15.26	14.73	0	1008.34	25.37	64.12	0.002043	0.03178	100.834
19/07/2021	5	6387	30	19.7	12:13:20	13:02:20	micro_2021-07-19_f0000.txt	aCO2	18.78	15.38	14.65	0	1007.96	26.46	59.92	0.002043	0.03178	100.796
19/07/2021	5	6387	70	20.3	12:30:45	13:19:45	micro_2021-07-19_f0000.txt	aCO2	18.78	15.38	14.65	0	1007.96	26.46	59.92	0.0042535	0.02835	100.796
19/07/2021	5	6387	150	19.8	12:22:20	13:11:20	micro_2021-07-19_f0000.txt	aCO2	18.78	15.38	14.65	0	1007.96	26.46	59.92	0.002043	0.03178	100.796
19/07/2021	5	6387	250	22.2	12:42:00	13:31:00	micro_2021-07-19_f0000.txt	aCO2	18.78	15.38	14.65	0	1007.96	26.46	59.92	0.002043	0.03178	100.796
19/07/2021	5	6387	400	22.1	12:52:55	13:41:55	micro_2021-07-19_f0000.txt	aCO2	18.78	15.38	14.65	0	1007.96	26.46	59.92	0.002043	0.03178	100.796
19/07/2021	5	6382	30	19.4	13:30:54	14:19:54	micro_2021-07-19_f0000.txt	aCO2	19.1	15.52	14.55	0	1007.5	27.49	56.92	0.002043	0.03178	100.75
19/07/2021	5	6382	70	20.6	13:39:40	14:28:40	micro_2021-07-19_f0000.txt	aCO2	19.1	15.52	14.55	0	1007.5	27.49	56.92	0.0042535	0.02835	100.75
19/07/2021	5	6382	150	21	13:48:10	14:37:10	micro_2021-07-19_f0000.txt	aCO2	19.1	15.52	14.55	0	1007.5	27.49	56.92	0.002043	0.03178	100.75
19/07/2021	5	6382	250	21.4	13:57:00	14:46:00	micro_2021-07-19_f0000.txt	aCO2	19.1	15.52	14.55	0	1007.5	27.49	56.92	0.002043	0.03178	100.75
19/07/2021	5	6382	400	23.3	14:06:40	14:55:40	micro_2021-07-19_f0000.txt	aCO2	19.1	15.52	14.55	0	1007.5	27.49	56.92	0.002043	0.03178	100.75
19/07/2021	5	6406	70	18.5	14:14:50	15:03:50	micro_2021-07-19_f0000.txt	aCO2	19.32	15.68	14.49	0	1007.22	27.54	53.44	0.0042535	0.02835	100.722
19/07/2021	5	6384	70	21.7	14:35:30	15:24:30	micro_2021-07-19_f0000.txt	aCO2	19.32	15.68	14.49	0	1007.22	27.54	53.44	0.0042535	0.02835	100.722
19/07/2021	2	8668	30	21.1	14:47:20	15:36:20	micro_2021-07-19_f0000.txt	aCO2	19.05	15	18.73	0	1007.22	27.54	53.44	0.002043	0.03178	100.722
19/07/2021	2	8668	70	20.2	14:58:02	15:47:02	micro_2021-07-19_f0000.txt	aCO2	19.05	15	18.73	0	1007.22	27.54	53.44	0.0042535	0.02835	100.722
19/07/2021	2	8668	150	20.5	15:06:35	15:55:35	micro_2021-07-19_f0000.txt	aCO2	19.05	15	18.73	0	1007.22	27.54	53.44	0.002043	0.03178	100.722
19/07/2021	2	8668	250	21	15:19:00	16:08:00	micro_2021-07-19_f0000.txt	aCO2	19.06	15.11	18.64	0	1006.79	27.66	53.98	0.002043	0.03178	100.679
19/07/2021	2	8668	400	21.7	15:28:30	16:17:30	micro_2021-07-19_f0000.txt	aCO2	19.06	15.11	18.64	0	1006.79	27.66	53.98	0.002043	0.03178	100.679
19/07/2021	2	8749	30	19.5	15:38:30	16:27:30	micro_2021-07-19_f0000.txt	aCO2	19.06	15.11	18.64	0	1006.79	27.66	53.98	0.002043	0.03178	100.679
19/07/2021	2	8749	70	20.2	15:46:10	16:35:10	micro_2021-07-19_f0000.txt	aCO2	19.06	15.11	18.64	0	1006.79	27.66	53.98	0.0042535	0.02835	100.679
19/07/2021	2	8749	150	20.7	15:54:30	16:43:30	micro_2021-07-19_f0000.txt	aCO2	19.06	15.11	18.64	0	1006.79	27.66	53.98	0.002043	0.03178	100.679
19/07/2021	2	8749	250	21.2	16:03:10	16:52:10	micro_2021-07-19_f0000.txt	aCO2	19.06	15.11	18.64	0	1006.79	27.66	53.98	0.002043	0.03178	100.679
19/07/2021	2	8749	400	21.5	16:12:04	17:01:04	micro_2021-07-19_f0000.txt	aCO2	19.08	15.2	18.55	0	1006.31	27.32	54.94	0.002043	0.03178	100.631
19/07/2021	2	8676	70	19.7	16:25:42	17:14:42	micro_2021-07-19_f0000.txt	aCO2	19.08	15.2	18.55	0	1006.31	27.32	54.94	0.0042535	0.02835	100.631
19/07/2021	2	8689	70	20.2	16:33:00	17:22:00	micro_2021-07-19_f0000.txt	aCO2	19.08	15.2	18.55	0	1006.31	27.32	54.94	0.0042535	0.02835	100.631
20/07/2021	2	8673	30	17.4	07:48:31	08:37:31	micro_2021-07-20_f0000.txt	aCO2	15.71	14.8	18.25	0	1006.5	18.06	97.71	0.002043	0.03178	100.65
20/07/2021	2	8673	70	16.8	07:40:20	08:29:20	micro_2021-07-20_f0000.txt	aCO2	15.71	14.8	18.25	0	1006.5	18.06	97.71	0.0042535	0.02835	100.65
20/07/2021	2	8673	150	17.9	07:56:10	08:45:10	micro_2021-07-20_f0000.txt	aCO2	15.71	14.8	18.25	0	1006.5	18.06	97.71	0.002043	0.03178	100.65
20/07/2021	2	8673	250	17.9	08:04:54	08:53:54	micro_2021-07-20_f0000.txt	aCO2	15.71	14.8	18.25	0	1006.5	18.06	97.71	0.002043	0.03178	100.65
20/07/2021	2	8673	400	18.5	08:12:59	09:01:59	micro_2021-07-20_f0000.txt	aCO2	16.18	14.75	18.24	0	1006.5	20.53	88.15	0.002043	0.03178	100.65
20/07/2021	4	6518	30	17.2	08:22:45	09:11:45	micro_2021-07-20_f0000.txt	eCO2	16.25	15.13	15.1	0	1006.5	20.53	88.15	0.002043	0.03178	100.65
20/07/2021	4	6518	70	18.3	08:30:45	09:19:45	micro_2021-07-20_f0000.txt	eCO2	16.25	15.13	15.1	0	1006.5	20.53	88.15	0.0042535	0.02835	100.65
20/07/2021	4	6518	150	18.8	08:39:10	09:28:10	micro_2021-07-20_f0000.txt	eCO2	16.25	15.13	15.1	0	1006.5	20.53	88.15	0.002043	0.03178	100.65
20/07/2021	4	6518	250	18.8	08:47:25	09:36:25	micro_2021-07-20_f0000.txt	eCO2	16.25	15.13	15.1	0	1006.5	20.53	88.15	0.002043	0.03178	100.65
20/07/2021	4	6518	400	19.4	08:56:25	09:45:25	micro_2021-07-20_f0000.txt	eCO2	16.25	15.13	15.1	0	1006.5	20.53	88.15	0.002043	0.03178	100.65
20/07/2021	4	6516	30	19	09:05:21	09:54:21	micro_2021-07-20_f0000.txt	eCO2	16.25	15.13	15.1	0	1006.5	20.53	88.15	0.002043	0.03178	100.65
20/07/2021	4	6516	70	19.9	09:21:50	10:10:50	micro_2021-07-20_f0000.txt	eCO2	16.88	15.12	15.07	0	1006.5	23	78.34	0.0042535	0.02835	100.65
20/07/2021	4	6516	150	20.2	09:14:15	10:03:15	micro_2021-07-20_f0000.txt	eCO2	16.88	15.12	15.07	0	1006.5	23	78.34	0.002043	0.03178	100.65
20/07/2021	4	6516	250	20.4	09:30:00	10:19:00	micro_2021-07-20_f0000.txt	eCO2	16.88	15.12	15.07	0	1006.5	23	78.34	0.002043	0.03178	100.65
20/07/2021	4	6516	400	20.6	09:39:38	10:28:38	micro_2021-07-20_f0000.txt	eCO2	16.88	15.12	15.07	0	1006.5	23	78.34	0.002043	0.03178	100.65
20/07/2021	4	6574	30	20	09:48:25	10:37:25	micro_2021-07-20_f0000.txt	eCO2	16.88	15.12	15.07	0	1006.5	23	78.34	0.002043	0.03178	100.65
20/07/2021	4	6574	70	20.7	09:56:15	10:45:15	micro_2021-07-20_f0000.txt	eCO2	16.88	15.12	15.07	0	1006.5	23	78.34	0.0042535	0.02835	100.65
20/07/2021	4	6574	150	21.6	10:04:55	10:53:55	micro_2021-07-20_f0000.txt	eCO2	16.88	15.12	15.07	0	1006.5	23	78.34	0.002043	0.03178	100.65
20/07/2021	4	6574	250	21.5	10:14:00	11:03:00	micro_2021-07-20_f0000.txt	eCO2	17.5	15.14	15	0	1006.5	24.7	71.17	0.002043	0.03178	100.65
20/07/2021	4	6574	400	21.9	10:23:30	11:12:30	micro_2021-07-20_f0000.txt	eCO2	17.5	15.14	15	0	1006.5	24.7	71.17	0.002043	0.03178	100.65
20/07/2021	4	6580	70	19.9	10:31:26	11:20:26	micro_2021-07-20_f0000.txt	eCO2	17.5	15.14	15	0	1006.5	24.7	71.17	0.0042535	0.02835	100.65
20/07/2021	4	6622	70	19.8	10:39:08	11:28:08	micro_2021-07-20_f0000.txt	eCO2	17.5	15.14	15	0	1006.5	24.7	71.17	0.0042535	0.02835	100.65
20/07/2021	1	8445	30	21.4	11:04:30	11:53:30	micro_2021-07-20_f0000.txt	eCO2	17.5	15.14	15	0	1006.5	24.7	71.17	0.002043	0.03178	100.65
20/07/2021	1	8445	70	18.4	10:52:11	11:41:11	micro_2021-07-20_f0000.txt	eCO2	17.5	15.14	15	0	1006.5	24.7	71.17	0.0042535	0.02835	100.65
20/07/2021	1	8445	150	21.4	11:13:07	12:02:07	micro_2021-07-20_f0000.txt	eCO2	17.5	15.14	15	0	1006.5	25.73	63.54	0.002043	0.03178	100.65
20/07/2021	1	8445	250	22.2	11:24:50	12:13:50	micro_2021-07-20_f0000.txt	eCO2	17.5	15.14	15	0	1006.5	25.73	63.54	0.002043	0.03178	100.65
20/07/2021	1	8445	400	24.2	11:37:10	12:26:10	micro_2021-07-20_f0000.txt	eCO2	17.5	15.14	15	0	1006.5	25.73	63.54	0.002043	0.03178	100.65
20/07/2021	1	8446	30	18	11:46:55	12:35:55	micro_2021-07-20_f0000.txt	eCO2	17.5	15.14	15	0	1006.5	25.73	63.54	0.002043	0.03178	100.65
20/07/2021	1	8446	70	19.5	11:54:38	12:43:38	micro_2021-07-20_f0000.txt	eCO2	17.5	15.14	15	0	1006.5	25.73	63.54	0.0042535	0.02835	100.65
20/07/2021	1	8446	150	19.5	12:03:15	12:52:15	micro_2021-07-20_f0000.txt	eCO2	17.5	15.14	15	0	1006.5	25.73	63.54	0.002043	0.03178	100.65
20/07/2021	1	8446	250	20.8	12:14:45	13:03:45	micro_2021-07-20_f0000.txt	eCO2	17.5	15.14	15	0	1006.5	25.84	66.93	0.002043	0.03178	100.65
20/07/2021	1	8446	400	21.3	12:22:34	13:11:34	micro_2021-07-20_f0000.txt	eCO2	17.5	15.14	15	0	1006.5	25.84	66.93	0.002043	0.03178	100.65
20/07/2021	1	8437	30	20.9	12:34:50	13:23:50	micro_2021-07-20_f0000.txt	eCO2	17.5	15.14	15	0	1006.5	25.84	66.93	0.002043	0.03178	100.65
20/07/2021	1	8437	70	22.6	12:43:02	13:32:02	micro_2021-07-20_f0000.txt	eCO2	17.5	15.14	15	0	1006.5	25.84	66.93	0.0042535	0.02835	100.65
20/07/2021	1	8437	150	22	12:51:05	13:40:05	micro_2021-07-20_f0000.txt	eCO2	17.5	15.14	15	0	1006.5	25.84	66.93	0.002043	0.03178	100.65
20/07/2021	1	8437	250	22.1	12:59:30	13:48:30	micro_2021-07-20_f0000.txt	eCO2	17.5	15.14	15	0	1006.5	25.84	66.93	0.002043	0.03178	100.65
20/07/2021	1	8437	400	22.1	13:09:00	13:58:00	micro_2021-07-20_f0000.txt	eCO2	17.5	15.14	15	0	1006.5	25.84	66.93	0.002043	0.03178	100.65
20/07/2021	1	8468	70	21.2	13:18:19	14:07:19	micro_2021-07-20_f0000.txt	eCO2	17.5	15.14	15	0	1006.5	26.26	65.69	0.0042535	0.02835	100.65
20/07/2021	1	8433	70	21.1	13:27:00	14:16:00	micro_2021-07-20_f0000.txt	eCO2	17.5	15.14	15	0	1006.5	26.26	65.69	0.0042535	0.02835	100.65
20/07/2021	3	8357	30	22.3	14:18:10	15:07:10	micro_2021-07-20_f0000.txt	aCO2	18.43	15.19	9.27	0	1006.53	27.22	59.95	0.002043	0.03178	100.653
20/07/2021	3	8357	70	19.2	14:10:00	14:59:00	micro_2021-07-20_f0000.txt	aCO2	18.01	15.04	9.3	0	1006.5	26.26	65.69	0.0042535	0.02835	100.65
20/07/2021	3	8357	150	20.6	14:26:30	15:15:30	micro_2021-07-20_f0000.txt	aCO2	18.43	15.19	9.27	0	1006.53	27.22	59.95	0.002043	0.03178	100.653
20/07/2021	3	8357	250	22.8	14:34:50	15:23:50	micro_2021-07-20_f0000.txt	aCO2	18.43	15.19	9.27	0	1006.53	27.22	59.95	0.002043	0.03178	100.653
20/07/2021	3	8357	400	24.1	14:43:00	15:32:00	micro_2021-07-20_f0000.txt	aCO2	18.43	15.19	9.27	0	1006.53	27.22	59.95	0.002043	0.03178	100.653
20/07/2021	3	8351	30	21	14:52:30	15:41:30	micro_2021-07-20_f0000.txt	aCO2	18.43	15.19	9.27	0	1006.53	27.22	59.95	0.002043	0.03178	100.653
20/07/2021	3	8351	70	20.5	15:01:15	15:50:15	micro_2021-07-20_f0000.txt	aCO2	18.43	15.19	9.27	0	1006.53	27.22	59.95	0.0042535	0.02835	100.653
20/07/2021	3	8351	150	21.8	15:16:52	16:05:52	micro_2021-07-20_f0000.txt	aCO2	18.65	15.46	9.23	0	1006.47	27.09	58.04	0.002043	0.03178	100.647
20/07/2021	3	8351	250	22.3	15:27:45	16:16:45	micro_2021-07-20_f0000.txt	aCO2	18.65	15.46	9.23	0	1006.47	27.09	58.04	0.002043	0.03178	100.647
20/07/2021	3	8351	400	24	15:36:50	16:25:50	micro_2021-07-20_f0000.txt	aCO2	18.65	15.46	9.23	0	1006.47	27.09	58.04	0.002043	0.03178	100.647
20/07/2021	3	9301	30	21.7	15:46:13	16:35:13	micro_2021-07-20_f0000.txt	aCO2	18.65	15.46	9.23	0	1006.47	27.09	58.04	0.002043	0.03178	100.647
20/07/2021	3	9301	70	21.8	15:53:40	16:42:40	micro_2021-07-20_f0000.txt	aCO2	18.65	15.46	9.23	0	1006.47	27.09	58.04	0.0042535	0.02835	100.647
20/07/2021	3	9301	150	21.9	16:01:22	16:50:22	micro_2021-07-20_f0000.txt	aCO2	18.65	15.46	9.23	0	1006.47	27.09	58.04	0.002043	0.03178	100.647
20/07/2021	3	9301	250	23.4	16:09:00	16:58:00	micro_2021-07-20_f0000.txt	aCO2	18.65	15.46	9.23	0	1006.47	27.09	58.04	0.002043	0.03178	100.647
20/07/2021	3	9301	400	23	16:16:30	17:05:30	micro_2021-07-20_f0000.txt	aCO2	18.71	15.59	9.16	0	1006.5	26.98	57.87	0.002043	0.03178	100.65
20/07/2021	3	8300	70	20.9	16:23:40	17:12:40	micro_2021-07-20_f0000.txt	aCO2	18.71	15.59	9.16	0	1006.5	26.98	57.87	0.0042535	0.02835	100.65
20/07/2021	3	8345	70	22.5	16:30:40	17:19:40	micro_2021-07-20_f0000.txt	aCO2	18.71	15.59	9.16	0	1006.5	26.98	57.87	0.0042535	0.02835	100.65
24/08/2021	6	5846	70	14.1	08:57:56	09:46:56	micro_2021-08-24_f0000.txt	eCO2	14.16	14.11	9.7	0	1018.72	14.98	88.27	0.0042535	0.02835	101.872
24/08/2021	6	5844	70	14.3	09:05:58	09:54:58	micro_2021-08-24_f0000.txt	eCO2	14.16	14.11	9.7	0	1018.72	14.98	88.27	0.0042535	0.02835	101.872
24/08/2021	6	5850	70	14	09:13:21	10:02:21	micro_2021-08-24_f0000.txt	eCO2	14.28	14.1	9.68	0	1019	15.45	87.38	0.0042535	0.02835	101.9
24/08/2021	6	3750	70	14.1	09:21:10	10:10:10	micro_2021-08-24_f0000.txt	eCO2	14.28	14.1	9.68	0	1019	15.45	87.38	0.0042535	0.02835	101.9
24/08/2021	6	3752	70	13.9	09:28:40	10:17:40	micro_2021-08-24_f0000.txt	eCO2	14.28	14.1	9.68	0	1019	15.45	87.38	0.0042535	0.02835	101.9
24/08/2021	5	6373	70	14	09:39:10	10:28:10	micro_2021-08-24_f0000.txt	aCO2	14.34	13.92	12.2	0	1019	15.45	87.38	0.0042535	0.02835	101.9
24/08/2021	5	6387	70	13.9	09:46:45	10:35:45	micro_2021-08-24_f0000.txt	aCO2	14.34	13.92	12.2	0	1019	15.45	87.38	0.0042535	0.02835	101.9
24/08/2021	5	6384	70	14	09:54:15	10:43:15	micro_2021-08-24_f0000.txt	aCO2	14.34	13.92	12.2	0	1019	15.45	87.38	0.0042535	0.02835	101.9
24/08/2021	5	6382	70	14.1	10:01:55	10:50:55	micro_2021-08-24_f0000.txt	aCO2	14.34	13.92	12.2	0	1019	15.45	87.38	0.0042535	0.02835	101.9
24/08/2021	5	6406	70	14.1	10:09:15	10:58:15	micro_2021-08-24_f0000.txt	aCO2	14.34	13.92	12.2	0	1019	15.45	87.38	0.0042535	0.02835	101.9
24/08/2021	1	8433	70	15.4	10:38:40	11:27:40	micro_2021-08-24_f0000.txt	eCO2	14.34	13.92	12.2	0	1019	16.03	85.45	0.0042535	0.02835	101.9
24/08/2021	1	8437	70	15.5	10:47:30	11:36:30	micro_2021-08-24_f0000.txt	eCO2	14.34	13.92	12.2	0	1019	16.03	85.45	0.0042535	0.02835	101.9
24/08/2021	1	8445	70	15.2	10:55:33	11:44:33	micro_2021-08-24_f0000.txt	eCO2	14.34	13.92	12.2	0	1019	16.03	85.45	0.0042535	0.02835	101.9
24/08/2021	1	8446	70	14.6	11:04:15	11:53:15	micro_2021-08-24_f0000.txt	eCO2	14.34	13.92	12.2	0	1019	16.03	85.45	0.0042535	0.02835	101.9
24/08/2021	1	8468	70	14.8	11:12:27	12:01:27	micro_2021-08-24_f0000.txt	eCO2	14.34	13.92	12.2	0	1018.88	16.62	82.57	0.0042535	0.02835	101.888
24/08/2021	3	8357	70	15	11:29:21	12:18:21	micro_2021-08-24_f0001.txt	aCO2	14.39	13.7	7.22	0	1018.88	16.62	82.57	0.0042535	0.02835	101.888
24/08/2021	3	8351	70	14.3	11:37:45	12:26:45	micro_2021-08-24_f0001.txt	aCO2	14.39	13.7	7.22	0	1018.88	16.62	82.57	0.0042535	0.02835	101.888
24/08/2021	3	8345	70	14.7	11:45:45	12:34:45	micro_2021-08-24_f0001.txt	aCO2	14.39	13.7	7.22	0	1018.88	16.62	82.57	0.0042535	0.02835	101.888
24/08/2021	3	8300	70	14.7	11:53:05	12:42:05	micro_2021-08-24_f0001.txt	aCO2	14.39	13.7	7.22	0	1018.88	16.62	82.57	0.0042535	0.02835	101.888
