"tree_id","species","x","y","dbh_m","BasalArea_m2","mean_flux_nmol","mean_flux_mg","mean_moisture"
1685,"PIST",-72.1288068813099,41.989490174951,0.155,0.0188691908756237,0.0280704233606595,0.0388045532537757,17.409658255627
1686,"PIST",-72.128834920219,41.9895066349923,0.06,0.00282743338823081,0.028237469625901,0.0390354780108456,17.8811970686884
1687,"PIST",-72.128767559516,41.9894850207576,0.12,0.0113097335529233,0.0280596750952299,0.0387896948516458,17.4894601372613
1688,"PIST",-72.1287997342827,41.9895047625238,0.17,0.0226980069221863,0.0280402351661866,0.0387628210937363,17.6323820780501
1689,"BELE",-72.1287877612719,41.9895862942545,0.05,0.00196349540849362,0.0282226019268261,0.0390149249036444,18.2744623776671
1690,"PIST",-72.128689782498,41.9896419413876,0.059,0.00273397100678652,0.0282016909757423,0.0389860176048662,19.8054426774322
1691,"PIST",-72.1287173129494,41.9895414453019,0.074,0.00430084034276443,0.0281692446730848,0.0389411638360725,18.6709099271411
1692,"PIST",-72.1288241936931,41.9894897046093,0.104,0.0084948665353068,0.0280704233606595,0.0388045532537757,17.409658255627
1693,"PIST",-72.1289398476369,41.9895149092993,0.139,0.0151746779150021,0.0281606015268078,0.0389292155506591,18.5876920302336
1694,"PIST",-72.1287634355566,41.9895593625304,0.055,0.00237582944427728,0.028237469625901,0.0390354780108456,17.8973160287864
1695,"BELE",-72.1288421436855,41.9895331513932,0.08,0.00502654824574367,0.0282264122977096,0.0390201923603537,18.1039208911115
1696,"PIST",-72.1287699688691,41.9896561048097,0.056,0.0024630086404144,0.0282278291536403,0.0390221510219924,18.9426338453116
1697,"PIST",-72.1288390680912,41.9895875401955,0.058,0.00264207942166902,0.0281764086262147,0.0389510672848792,18.772092358756
1698,"PIST",-72.1288148139952,41.9895706630623,0.08,0.00502654824574367,0.0282226019268261,0.0390149249036444,18.3005535456946
1699,"PIST",-72.1288164831142,41.9894859543328,0.089,0.00622113885227119,0.0280704233606595,0.0388045532537757,17.409658255627
1700,"PIST",-72.1288003670825,41.9895176302566,0.16,0.0201061929829747,0.0280402351661866,0.0387628210937363,17.6323820780501
1701,"BELE",-72.1286582145538,41.9894642956479,0.065,0.00331830724035422,0.0282382841294551,0.0390366039805587,19.1725998978437
1702,"BELE",-72.1286617892601,41.9894647642149,0.063,0.00311724531052447,0.0282382841294551,0.0390366039805587,19.1725998978437
1703,"PIST",-72.1287491271954,41.989495389483,0.09,0.00636172512351933,0.0282325020298653,0.0390286108060858,17.9442330683751
1704,"PIST",-72.1287400841673,41.9894868985506,0.1,0.00785398163397448,0.0282325020298653,0.0390286108060858,17.9442330683751
1705,"PIST",-72.1287389642274,41.9894967969427,0.098,0.0075429639612691,0.0282325020298653,0.0390286108060858,17.9442330683751
1706,"PIST",-72.1287447788145,41.9894774687229,0.073,0.004185386812745,0.0283562294175147,0.0391996515467724,17.8082811045022
1707,"QURU",-72.1298419765288,41.9902696512582,0.652,0.333875900852909,0.0301039979846305,0.0416157668139532,24.0453514066326
1709,"TSCA",-72.1300780436924,41.9902585843851,0.37,0.107521008569111,0.03641875392998,0.0503452854328043,29.2096709745111
