"x","y","mean_flux_nmol","mean_flux_mg","pct_uptake","mean_moisture"
-72.1311555090029,41.9892491770025,-0.131218902484756,-0.181397010794927,70,50.0806526486397
-72.1311555090029,41.9892656796579,-0.131218902484756,-0.181397010794927,70,50.0874933361688
-72.1311555090029,41.9892821823134,-0.131218902484756,-0.181397010794927,70,50.0942589719879
-72.1311555090029,41.9892986849688,-0.131218902484756,-0.181397010794927,70,50.1003754857563
-72.1311555090029,41.9893151876242,-0.131218902484756,-0.181397010794927,70,50.1064919995247
-72.1311555090029,41.9893316902797,-0.155701295353248,-0.21524147069633,70,50.1330052789033
-72.1311555090029,41.9893481929351,-0.155774214531116,-0.215342274167814,70,50.1600217470192
-72.1311555090029,41.9893646955906,-0.165612821228091,-0.228943164065713,70,50.1870382150747
-72.1311555090029,41.989381198246,-0.165612821228091,-0.228943164065713,70,50.2140546832509
-72.1311555090029,41.9893977009015,-0.16532472032714,-0.228544893380238,70,50.2410711513064
-72.1311555090029,41.9894142035569,-0.16532472032714,-0.228544893380238,70,50.2680876194223
-72.1311555090029,41.9894307062124,-0.165236163583121,-0.228422472537306,70,50.2951040875381
-72.1311555090029,41.9894472088678,-0.165321237049095,-0.228540078096669,70,50.322120555654
-72.1311555090029,41.9894637115232,-0.169819232221584,-0.234758106623118,70,50.3491370237698
-72.1311555090029,41.9894802141787,-0.176137089661797,-0.243491912748468,70,50.3761534918857
-72.1311555090029,41.9894967168341,-0.174239628356787,-0.240868862240423,70,50.4031699600016
-72.1311555090029,41.9895132194896,-0.174239628356787,-0.240868862240423,70,50.4301864281174
-72.1311555090029,41.989529722145,-0.174038856153084,-0.240591314746024,70,50.4572028962333
-72.1311555090029,41.9895462248005,-0.174038856153084,-0.240591314746024,70,50.4842193643491
-72.1311555090029,41.9895627274559,-0.173933180795502,-0.240445229131701,70,50.4988823519965
-72.1311555090029,41.9895792301114,-0.173933180795502,-0.240445229131701,70,50.4988823520029
-72.1311555090029,41.9895957327668,-0.173933180795502,-0.240445229131701,70,50.4988823520092
-72.1311555090029,41.9896122354222,-0.173933180795502,-0.240445229131701,70,50.4988823520156
-72.1311555090029,41.9896287380777,-0.173933180795502,-0.240445229131701,70,50.4988823520219
-72.1311555090029,41.9896452407331,-0.173933180795502,-0.240445229131701,70,50.4988823520283
-72.1311555090029,41.9896617433886,-0.173933180795502,-0.240445229131701,70,50.4988823520347
-72.1311555090029,41.989678246044,-0.173933180795502,-0.240445229131701,70,50.498882352041
-72.1311555090029,41.9896947486995,-0.173933180795502,-0.240445229131701,70,50.4988823520474
-72.1311555090029,41.9897112513549,-0.173933180795502,-0.240445229131701,70,50.4988823520538
-72.1311555090029,41.9897277540104,-0.173933180795502,-0.240445229131701,70,50.4988823520601
-72.1311299882272,41.9891996690361,-0.12836076311219,-0.177445918926292,70,49.9026613102171
-72.1311299882272,41.9892161716916,-0.127094340856578,-0.175695216800134,70,49.9958454916077
-72.1311299882272,41.989232674347,-0.131218902484756,-0.181397010794927,70,50.0890296729681
-72.1311299882272,41.9892491770025,-0.165612821228091,-0.228943164065713,70,50.1822138543587
-72.1311299882272,41.9892656796579,-0.165347432175866,-0.228576290239917,70,50.2382025925149
-72.1311299882272,41.9892821823134,-0.16532472032714,-0.228544893380238,70,50.2449989620068
-72.1311299882272,41.9892986849688,-0.16532472032714,-0.228544893380238,70,50.2511154758356
-72.1311299882272,41.9893151876242,-0.16532472032714,-0.228544893380238,70,50.2725697806509
-72.1311299882272,41.9893316902797,-0.165236163583121,-0.228422472537306,70,50.2995862487668
-72.1311299882272,41.9893481929351,-0.165321237049095,-0.228540078096669,70,50.3266027168826
-72.1311299882272,41.9893646955906,-0.169819232221584,-0.234758106623118,70,50.3536191849985
-72.1311299882272,41.989381198246,-0.176137089661797,-0.243491912748468,70,50.3806356531143
-72.1311299882272,41.9893977009015,-0.174239628356787,-0.240868862240423,70,50.4076521212302
-72.1311299882272,41.9894142035569,-0.174239628356787,-0.240868862240423,70,50.434668589346
-72.1311299882272,41.9894307062124,-0.174038856153084,-0.240591314746024,70,50.4616850574619
-72.1311299882272,41.9894472088678,-0.173933180795502,-0.240445229131701,70,50.4887015255778
-72.1311299882272,41.9894637115232,-0.173933180795502,-0.240445229131701,70,50.4988823519444
-72.1311299882272,41.9894802141787,-0.173933180795502,-0.240445229131701,70,50.4988823519507
-72.1311299882272,41.9894967168341,-0.173933180795502,-0.240445229131701,70,50.4988823519571
-72.1311299882272,41.9895132194896,-0.173933180795502,-0.240445229131701,70,50.4988823519634
-72.1311299882272,41.989529722145,-0.173933180795502,-0.240445229131701,70,50.4988823519698
-72.1311299882272,41.9895462248005,-0.173933180795502,-0.240445229131701,70,50.4988823519762
-72.1311299882272,41.9895627274559,-0.173933180795502,-0.240445229131701,70,50.4988823519825
-72.1311299882272,41.9895792301114,-0.173933180795502,-0.240445229131701,70,50.4988823519889
-72.1311299882272,41.9895957327668,-0.173933180795502,-0.240445229131701,70,50.4988823519953
-72.1311299882272,41.9896122354222,-0.173933180795502,-0.240445229131701,70,50.4988823520016
-72.1311299882272,41.9896287380777,-0.173933180795502,-0.240445229131701,70,50.498882352008
-72.1311299882272,41.9896452407331,-0.173933180795502,-0.240445229131701,70,50.4988823520144
-72.1311299882272,41.9896617433886,-0.173933180795502,-0.240445229131701,70,50.4988823520207
-72.1311299882272,41.989678246044,-0.173933180795502,-0.240445229131701,70,50.4988823520271
-72.1311299882272,41.9896947486995,-0.173933180795502,-0.240445229131701,70,50.4988823520335
-72.1311299882272,41.9897112513549,-0.173933180795502,-0.240445229131701,70,50.4988823520398
-72.1311299882272,41.9897277540104,-0.173933180795502,-0.240445229131701,70,50.4988823520462
-72.1311299882272,41.9897442566658,-0.173933180795502,-0.240445229131701,70,50.4988318254429
-72.1311299882272,41.9897607593212,-0.173933180795502,-0.240445229131701,70,50.4988318254342
-72.1311299882272,41.9897772619767,-0.173933180795502,-0.240445229131701,70,50.4988318254256
-72.1311299882272,41.9897937646321,-0.173933180795502,-0.240445229131701,70,50.4988318254169
-72.1311299882272,41.9898102672876,-0.173933180795502,-0.240445229131701,70,50.4988318254082
-72.1311299882272,41.989826769943,-0.173933180795502,-0.240445229131701,70,50.4988318253995
-72.1311299882272,41.9898432725985,-0.173933180795502,-0.240445229131701,70,50.4988596195876
-72.1311299882272,41.9898597752539,-0.173933180795502,-0.240445229131701,70,50.4988596195954
-72.1311299882272,41.9898762779094,-0.165236163583121,-0.228422472537306,70,50.2904224894394
-72.1311299882272,41.9898927805648,-0.165612821228091,-0.228943164065713,70,50.2116329184792
-72.1311299882272,41.9899092832202,-0.16532472032714,-0.228544893380238,70,50.2649328076984
-72.1311299882272,41.9899257858757,-0.165236163583121,-0.228422472537306,70,50.3182326969176
-72.1311299882272,41.9899422885311,-0.176137089661797,-0.243491912748468,70,50.3715325858954
-72.1311044674516,41.9891996690361,-0.127094340856578,-0.175695216800134,70,49.9805980876346
-72.1311044674516,41.9892161716916,-0.131218902484756,-0.181397010794927,70,50.0737822690252
-72.1311044674516,41.989232674347,-0.155774214531116,-0.215342274167814,70,50.1669664503856
-72.1311044674516,41.9892491770025,-0.16532472032714,-0.228544893380238,70,50.2601506317762
-72.1311044674516,41.9892656796579,-0.169819232221584,-0.234758106623118,70,50.3533348131064
-72.1311044674516,41.9892821823134,-0.176137089661797,-0.243491912748468,70,50.3957389520861
-72.1311044674516,41.9892986849688,-0.174239628356787,-0.240868862240423,70,50.4121342824588
-72.1311044674516,41.9893151876242,-0.174239628356787,-0.240868862240423,70,50.4391507505747
-72.1311044674516,41.9893316902797,-0.174038856153084,-0.240591314746024,70,50.4661672186905
-72.1311044674516,41.9893481929351,-0.173933180795502,-0.240445229131701,70,50.4931836868064
-72.1311044674516,41.9893646955906,-0.173933180795502,-0.240445229131701,70,50.4988823518922
-72.1311044674516,41.989381198246,-0.173933180795502,-0.240445229131701,70,50.4988823518986
-72.1311044674516,41.9893977009015,-0.173933180795502,-0.240445229131701,70,50.4988823519049
-72.1311044674516,41.9894142035569,-0.173933180795502,-0.240445229131701,70,50.4988823519113
-72.1311044674516,41.9894307062124,-0.173933180795502,-0.240445229131701,70,50.4988823519177
-72.1311044674516,41.9894472088678,-0.173933180795502,-0.240445229131701,70,50.498882351924
-72.1311044674516,41.9894637115232,-0.173933180795502,-0.240445229131701,70,50.4988823519304
-72.1311044674516,41.9894802141787,-0.173933180795502,-0.240445229131701,70,50.4988318255923
-72.1311044674516,41.9894967168341,-0.173933180795502,-0.240445229131701,70,50.4988318255836
-72.1311044674516,41.9895132194896,-0.173933180795502,-0.240445229131701,70,50.4988318255749
-72.1311044674516,41.989529722145,-0.173933180795502,-0.240445229131701,70,50.4988318255663
-72.1311044674516,41.9895462248005,-0.173933180795502,-0.240445229131701,70,50.4988318255576
-72.1311044674516,41.9895627274559,-0.173933180795502,-0.240445229131701,70,50.4988318255489
-72.1311044674516,41.9895792301114,-0.173933180795502,-0.240445229131701,70,50.4988318255402
-72.1311044674516,41.9895957327668,-0.173933180795502,-0.240445229131701,70,50.4988318255315
-72.1311044674516,41.9896122354222,-0.173933180795502,-0.240445229131701,70,50.4988318255228
-72.1311044674516,41.9896287380777,-0.173933180795502,-0.240445229131701,70,50.4988318255142
-72.1311044674516,41.9896452407331,-0.173933180795502,-0.240445229131701,70,50.4988318255055
-72.1311044674516,41.9896617433886,-0.173933180795502,-0.240445229131701,70,50.4988318254968
-72.1311044674516,41.989678246044,-0.173933180795502,-0.240445229131701,70,50.4988318254881
-72.1311044674516,41.9896947486995,-0.173933180795502,-0.240445229131701,70,50.4988318254794
-72.1311044674516,41.9897112513549,-0.173933180795502,-0.240445229131701,70,50.4988318254707
-72.1311044674516,41.9897277540104,-0.173933180795502,-0.240445229131701,70,50.4988318254621
-72.1311044674516,41.9897442566658,-0.173933180795502,-0.240445229131701,70,50.4988318254534
-72.1311044674516,41.9897607593212,-0.173933180795502,-0.240445229131701,70,50.4988318254447
-72.1311044674516,41.9897772619767,-0.173933180795502,-0.240445229131701,70,50.4988596195835
-72.1311044674516,41.9897937646321,-0.173933180795502,-0.240445229131701,70,50.4988596195913
-72.1311044674516,41.9898102672876,-0.173933180795502,-0.240445229131701,70,50.4988596195991
-72.1311044674516,41.989826769943,-0.173933180795502,-0.240445229131701,70,50.4988596196069
-72.1311044674516,41.9898432725985,-0.173933180795502,-0.240445229131701,70,50.4988596196147
-72.1311044674516,41.9898597752539,-0.16532472032714,-0.228544893380238,70,50.2546903450704
-72.1311044674516,41.9898762779094,-0.126302211699786,-0.174600177453784,70,49.9306845232283
-72.1311044674516,41.9898927805648,-0.322580085182205,-0.44593470975588,80,49.4881871470864
-72.1311044674516,41.9899092832202,-0.323502482772423,-0.447209832184597,80,49.4566478549624
-72.1311044674516,41.9899257858757,-0.320721128696896,-0.443364888310588,80,49.5519320365225
-72.1311044674516,41.9899422885311,-0.298649251470432,-0.412852725232725,80,49.6472162185142
-72.1311044674516,41.9899587911866,-0.29452159816704,-0.407146657306115,80,49.7425004005059
-72.1311044674516,41.989975293842,-0.126843330305474,-0.175348219814288,70,50.0200280893008
-72.1311044674516,41.9899917964975,-0.176137089661797,-0.243491912748468,70,50.3752860393877
-72.1311044674516,41.9900082991529,-0.173933180795502,-0.240445229131701,70,50.4988763725327
-72.1311044674516,41.9900248018084,-0.173933180795502,-0.240445229131701,70,50.4988763725398
-72.1311044674516,41.9900413044638,-0.173933180795502,-0.240445229131701,70,50.498876372547
-72.1311044674516,41.9900578071193,-0.173933180795502,-0.240445229131701,70,50.4988763725542
-72.1311044674516,41.9900743097747,-0.173933180795502,-0.240445229131701,70,50.4988763725613
-72.1311044674516,41.9900908124301,-0.173933180795502,-0.240445229131701,70,50.4988763725685
-72.1311044674516,41.9901073150856,-0.173933180795502,-0.240445229131701,70,50.4988760373182
-72.1311044674516,41.990123817741,-0.173933180795502,-0.240445229131701,70,50.4988760373273
-72.1311044674516,41.9901403203965,-0.173933180795502,-0.240445229131701,70,50.4988760373365
-72.131078946676,41.9891831663807,-0.134679118629464,-0.186180413593372,70,49.8682498158336
-72.131078946676,41.9891996690361,-0.127526581548174,-0.176292746332196,70,49.9727423094549
-72.131078946676,41.9892161716916,-0.131218902484756,-0.181397010794927,70,50.077234803197
-72.131078946676,41.989232674347,-0.165612821228091,-0.228943164065713,70,50.1817272968183
-72.131078946676,41.9892491770025,-0.165236163583121,-0.228422472537306,70,50.2862197905603
-72.131078946676,41.9892656796579,-0.176137089661797,-0.243491912748468,70,50.3907122841817
-72.131078946676,41.9892821823134,-0.176137089661797,-0.243491912748468,70,50.3852980576201
-72.131078946676,41.9892986849688,-0.126454678339932,-0.174810947337122,70,49.9215808964445
-72.131078946676,41.9893151876242,-0.173933180795502,-0.240445229131701,70,50.4988318256896
-72.131078946676,41.9893316902797,-0.173933180795502,-0.240445229131701,70,50.4988318256809
-72.131078946676,41.9893481929351,-0.173933180795502,-0.240445229131701,70,50.4988318256722
-72.131078946676,41.9893646955906,-0.173933180795502,-0.240445229131701,70,50.4988318256635
-72.131078946676,41.989381198246,-0.173933180795502,-0.240445229131701,70,50.4988318256549
-72.131078946676,41.9893977009015,-0.173933180795502,-0.240445229131701,70,50.4988318256462
-72.131078946676,41.9894142035569,-0.173933180795502,-0.240445229131701,70,50.4988318256375
-72.131078946676,41.9894307062124,-0.173933180795502,-0.240445229131701,70,50.4988318256288
-72.131078946676,41.9894472088678,-0.173933180795502,-0.240445229131701,70,50.4988318256201
-72.131078946676,41.9894637115232,-0.173933180795502,-0.240445229131701,70,50.4988318256114
-72.131078946676,41.9894802141787,-0.173933180795502,-0.240445229131701,70,50.4988318256028
-72.131078946676,41.9894967168341,-0.173933180795502,-0.240445229131701,70,50.4988318255941
-72.131078946676,41.9895132194896,-0.173933180795502,-0.240445229131701,70,50.4988318255854
-72.131078946676,41.989529722145,-0.173933180795502,-0.240445229131701,70,50.4988318255767
-72.131078946676,41.9895462248005,-0.173933180795502,-0.240445229131701,70,50.498831825568
-72.131078946676,41.9895627274559,-0.173933180795502,-0.240445229131701,70,50.4988318255593
-72.131078946676,41.9895792301114,-0.173933180795502,-0.240445229131701,70,50.4988318255507
-72.131078946676,41.9895957327668,-0.173933180795502,-0.240445229131701,70,50.498831825542
-72.131078946676,41.9896122354222,-0.173933180795502,-0.240445229131701,70,50.4988318255333
-72.131078946676,41.9896287380777,-0.173933180795502,-0.240445229131701,70,50.4988318255246
-72.131078946676,41.9896452407331,-0.173933180795502,-0.240445229131701,70,50.4988318255159
-72.131078946676,41.9896617433886,-0.173933180795502,-0.240445229131701,70,50.4988318255072
-72.131078946676,41.989678246044,-0.173933180795502,-0.240445229131701,70,50.4988318254986
-72.131078946676,41.9896947486995,-0.173933180795502,-0.240445229131701,70,50.4988318254899
-72.131078946676,41.9897112513549,-0.173933180795502,-0.240445229131701,70,50.4988596195794
-72.131078946676,41.9897277540104,-0.173933180795502,-0.240445229131701,70,50.4988596195872
-72.131078946676,41.9897442566658,-0.173933180795502,-0.240445229131701,70,50.498859619595
-72.131078946676,41.9897607593212,-0.173933180795502,-0.240445229131701,70,50.4988596196028
-72.131078946676,41.9897772619767,-0.173933180795502,-0.240445229131701,70,50.4988596196106
-72.131078946676,41.9897937646321,-0.173933180795502,-0.240445229131701,70,50.4988596196184
-72.131078946676,41.9898102672876,-0.173933180795502,-0.240445229131701,70,50.4988596196262
-72.131078946676,41.989826769943,-0.173933180795502,-0.240445229131701,70,50.498859619634
-72.131078946676,41.9898432725985,-0.165612821228091,-0.228943164065713,70,50.218958200822
-72.131078946676,41.9898597752539,-0.129952929621537,-0.179646929908813,70,49.8949523788593
-72.131078946676,41.9898762779094,-0.322510329385141,-0.445838279342019,80,49.4243088129025
-72.131078946676,41.9898927805648,-0.332210595103599,-0.459247926671216,80,48.8450837871377
-72.131078946676,41.9899092832202,-0.353278355073289,-0.488371998053315,80,47.8812757932828
-72.131078946676,41.9899257858757,-0.348430220575349,-0.481669936923362,80,48.0380396447931
-72.131078946676,41.9899422885311,-0.342674670831597,-0.4737134649576,80,48.230098866629
-72.131078946676,41.9899587911866,-0.347311879095638,-0.48012394166181,80,48.4221580884649
-72.131078946676,41.989975293842,-0.332210595103599,-0.459247926671216,80,48.8317995838941
-72.131078946676,41.9899917964975,-0.323502482772423,-0.447209832184597,80,49.4668940215364
-72.131078946676,41.9900082991529,-0.128974727218595,-0.178294662906986,70,49.9500257422255
-72.131078946676,41.9900248018084,-0.165236163583121,-0.228422472537306,70,50.3052836927952
-72.131078946676,41.9900413044638,-0.173933180795502,-0.240445229131701,70,50.4988763725511
-72.131078946676,41.9900578071193,-0.173933180795502,-0.240445229131701,70,50.4988763725583
-72.131078946676,41.9900743097747,-0.173933180795502,-0.240445229131701,70,50.4988763725655
-72.131078946676,41.9900908124301,-0.173933180795502,-0.240445229131701,70,50.4988763725726
-72.131078946676,41.9901073150856,-0.173933180795502,-0.240445229131701,70,50.4988763725798
-72.131078946676,41.990123817741,-0.173933180795502,-0.240445229131701,70,50.4988760373297
-72.131078946676,41.9901403203965,-0.173933180795502,-0.240445229131701,70,50.4988760373388
-72.131078946676,41.9901568230519,-0.173933180795502,-0.240445229131701,70,50.498876037348
-72.131078946676,41.9901733257074,-0.173933180795502,-0.240445229131701,70,50.4988760373571
-72.131078946676,41.9901898283628,-0.173933180795502,-0.240445229131701,70,50.4988760373663
-72.131078946676,41.9902063310183,-0.173933180795502,-0.240445229131701,70,50.4988760373754
-72.131078946676,41.9902228336737,-0.174038856153084,-0.240591314746024,70,50.4417145238294
-72.131078946676,41.9902393363291,-0.176137089661797,-0.243491912748468,70,50.3738121482088
-72.131078946676,41.9902558389846,-0.165236163583121,-0.228422472537306,70,50.3059097725883
-72.131078946676,41.99027234164,-0.165347432175866,-0.228576290239917,70,50.2380073969677
-72.131078946676,41.9902888442955,-0.155774214531116,-0.215342274167814,70,50.1701050212867
-72.131078946676,41.9903053469509,-0.131218902484756,-0.181397010794927,70,50.1022026456661
-72.131078946676,41.9903218496064,-0.131421279024637,-0.181676776123658,70,50.0343002700455
-72.131078946676,41.9903383522618,-0.127526581548174,-0.176292746332196,70,49.966397894425
-72.131078946676,41.9903548549173,-0.128974727218595,-0.178294662906986,70,49.948176998735
-72.1310534259004,41.9891831663807,-0.134679118629464,-0.186180413593372,70,49.8530946292026
-72.1310534259004,41.9891996690361,-0.129700657831007,-0.179298189385584,70,49.957587122824
-72.1310534259004,41.9892161716916,-0.131218902484756,-0.181397010794927,70,50.062079616566
-72.1310534259004,41.989232674347,-0.131218902484756,-0.181397010794927,70,50.0899623298136
-72.1310534259004,41.9892491770025,-0.131218902484756,-0.181397010794927,70,50.0687281933218
-72.1310534259004,41.9892656796579,-0.131218902484756,-0.181397010794927,70,50.0474940569508
-72.1310534259004,41.9892821823134,-0.126777675034819,-0.175257457968133,70,50.0262599205798
-72.1310534259004,41.9892986849688,-0.131218902484756,-0.181397010794927,70,50.0502720183695
-72.1310534259004,41.9893151876242,-0.165612821228091,-0.228943164065713,70,50.2342580835859
-72.1310534259004,41.9893316902797,-0.174239628356787,-0.240868862240423,70,50.4182441488023
-72.1310534259004,41.9893481929351,-0.390294566211374,-0.539543208330603,80,41.4138351275039
-72.1310534259004,41.9893646955906,-0.297160000268368,-0.410793984370992,80,49.7071153219102
-72.1310534259004,41.989381198246,-0.173933180795502,-0.240445229131701,70,50.4988318256653
-72.1310534259004,41.9893977009015,-0.173933180795502,-0.240445229131701,70,50.4988318256566
-72.1310534259004,41.9894142035569,-0.173933180795502,-0.240445229131701,70,50.4988318256479
-72.1310534259004,41.9894307062124,-0.173933180795502,-0.240445229131701,70,50.4988318256393
-72.1310534259004,41.9894472088678,-0.173933180795502,-0.240445229131701,70,50.4988318256306
-72.1310534259004,41.9894637115232,-0.173933180795502,-0.240445229131701,70,50.4988318256219
-72.1310534259004,41.9894802141787,-0.173933180795502,-0.240445229131701,70,50.4988318256132
-72.1310534259004,41.9894967168341,-0.173933180795502,-0.240445229131701,70,50.4988318256045
-72.1310534259004,41.9895132194896,-0.173933180795502,-0.240445229131701,70,50.4988318255958
-72.1310534259004,41.989529722145,-0.173933180795502,-0.240445229131701,70,50.4988318255872
-72.1310534259004,41.9895462248005,-0.173933180795502,-0.240445229131701,70,50.4988318255785
-72.1310534259004,41.9895627274559,-0.173933180795502,-0.240445229131701,70,50.4988318255698
-72.1310534259004,41.9895792301114,-0.173933180795502,-0.240445229131701,70,50.4988318255611
-72.1310534259004,41.9895957327668,-0.173933180795502,-0.240445229131701,70,50.4988318255524
-72.1310534259004,41.9896122354222,-0.173933180795502,-0.240445229131701,70,50.4988318255437
-72.1310534259004,41.9896287380777,-0.173933180795502,-0.240445229131701,70,50.498831825535
-72.1310534259004,41.9896452407331,-0.173933180795502,-0.240445229131701,70,50.4988596195754
-72.1310534259004,41.9896617433886,-0.173933180795502,-0.240445229131701,70,50.4988596195832
-72.1310534259004,41.989678246044,-0.173933180795502,-0.240445229131701,70,50.498859619591
-72.1310534259004,41.9896947486995,-0.173933180795502,-0.240445229131701,70,50.4988596195988
-72.1310534259004,41.9897112513549,-0.173933180795502,-0.240445229131701,70,50.4988596196066
-72.1310534259004,41.9897277540104,-0.173933180795502,-0.240445229131701,70,50.4988596196143
-72.1310534259004,41.9897442566658,-0.173933180795502,-0.240445229131701,70,50.4988596196221
-72.1310534259004,41.9897607593212,-0.173933180795502,-0.240445229131701,70,50.4988596196299
-72.1310534259004,41.9897772619767,-0.173933180795502,-0.240445229131701,70,50.4988596196377
-72.1310534259004,41.9897937646321,-0.173933180795502,-0.240445229131701,70,50.4988596196455
-72.1310534259004,41.9898102672876,-0.173933180795502,-0.240445229131701,70,50.4988596196533
-72.1310534259004,41.989826769943,-0.165612821228091,-0.228943164065713,70,50.183226056453
-72.1310534259004,41.9898432725985,-0.134679118629464,-0.186180413593372,70,49.859220234611
-72.1310534259004,41.9898597752539,-0.323656552914693,-0.447422818749272,80,49.3604304785028
-72.1310534259004,41.9898762779094,-0.337132859357526,-0.466052464775844,80,48.7812054529538
-72.1310534259004,41.9898927805648,-0.354686668437014,-0.490318850447329,80,47.7525196562143
-72.1310534259004,41.9899092832202,-0.360492725267675,-0.498345143410034,70,46.346252217387
-72.1310534259004,41.9899257858757,-0.357582746728785,-0.494322389077873,70,44.9411157492536
-72.1310534259004,41.9899422885311,-0.352146593054122,-0.486807450238018,70,45.2217633022207
-72.1310534259004,41.9899587911866,-0.350379466402198,-0.484364574354399,70,45.5024108551877
-72.1310534259004,41.989975293842,-0.344382446540228,-0.476074294097212,70,45.8280712239835
-72.1310534259004,41.9899917964975,-0.357780269773054,-0.494595444934271,80,47.4791028963522
-72.1310534259004,41.9900082991529,-0.336482064987547,-0.465152806638785,80,48.7066564282465
-72.1310534259004,41.9900248018084,-0.325305921346451,-0.449702905669334,80,49.3417508658887
-72.1310534259004,41.9900413044638,-0.130119737337625,-0.179877524895533,70,49.880023395633
-72.1310534259004,41.9900578071193,-0.165612821228091,-0.228943164065713,70,50.23528134572
-72.1310534259004,41.9900743097747,-0.173933180795502,-0.240445229131701,70,50.4988763725696
-72.1310534259004,41.9900908124301,-0.173933180795502,-0.240445229131701,70,50.4988763725768
-72.1310534259004,41.9901073150856,-0.173933180795502,-0.240445229131701,70,50.498876372584
-72.1310534259004,41.990123817741,-0.173933180795502,-0.240445229131701,70,50.4988763725911
-72.1310534259004,41.9901403203965,-0.173933180795502,-0.240445229131701,70,50.4988760373412
-72.1310534259004,41.9901568230519,-0.173933180795502,-0.240445229131701,70,50.4988760373503
-72.1310534259004,41.9901733257074,-0.173933180795502,-0.240445229131701,70,50.4988760373595
-72.1310534259004,41.9901898283628,-0.173933180795502,-0.240445229131701,70,50.4988760373686
-72.1310534259004,41.9902063310183,-0.173933180795502,-0.240445229131701,70,50.4988760373778
-72.1310534259004,41.9902228336737,-0.173933180795502,-0.240445229131701,70,50.4988760373869
-72.1310534259004,41.9902393363291,-0.174038856153084,-0.240591314746024,70,50.4840339759596
-72.1310534259004,41.9902558389846,-0.174239628356787,-0.240868862240423,70,50.4161316002786
-72.1310534259004,41.99027234164,-0.169819232221584,-0.234758106623118,70,50.3482292246581
-72.1310534259004,41.9902888442955,-0.16532472032714,-0.228544893380238,70,50.2803268490375
-72.1310534259004,41.9903053469509,-0.165612821228091,-0.228943164065713,70,50.2124244734169
-72.1310534259004,41.9903218496064,-0.156075966783619,-0.215759416481675,70,50.1445220977963
-72.1310534259004,41.9903383522618,-0.131218902484756,-0.181397010794927,70,50.0766197221757
-72.1310534259004,41.9903548549173,-0.131218902484756,-0.181397010794927,70,50.0617914590669
-72.1310534259004,41.9903713575727,-0.131218902484756,-0.181397010794927,70,50.0585524924356
-72.1310534259004,41.9903878602281,-0.131421279024637,-0.181676776123658,70,50.0429682519514
-72.1310534259004,41.9904043628836,-0.126843330305474,-0.175348219814288,70,50.0065236045361
